avg_anonym,avg_real
90.3919056547619,80.67333452380952
98.11893669064747,87.56958633093525
76.6538989619377,68.41239134948097
69.52065594855307,62.04607556270095
64.72056532258064,57.76207150537635
68.16288201970444,60.834284975369464
73.71447436619718,65.78899267605634
68.02875548780487,60.714580487804874
87.3262402173913,77.9372713768116
67.62212958435208,60.351670660146695
84.88648873994639,75.75983351206435
81.42239072164949,72.66818109965635
62.82273943661973,56.06829183098591
77.98460395256917,69.6000162055336
68.34043357664234,60.992751094890515
78.97051297468354,70.4799332278481
72.02496736111112,64.28113472222222
71.19296188811188,63.53859230769231
63.309733085501854,56.502928252788095
72.69083333333333,64.87540805860806
74.16664600760457,66.19254752851711
64.6872605479452,57.73234794520548
68.62702089041095,61.24853082191781
79.34486023054755,70.81402910662824
60.61714708171206,54.099836575875486
85.39488232189974,76.21356886543535
71.68645277777777,63.979009259259264
60.73399416058393,54.20411897810219
83.35316521739131,74.39136992753623
81.32027157534246,72.57705445205481
59.0664445026178,52.71585890052355
66.80123187660669,59.619036246786635
65.24809182156135,58.23287992565055
81.11938247734139,72.39775015105741
80.61353433962263,71.94630000000001
82.22650866510538,73.38585550351287
88.08352156133829,78.61314498141265
62.48503754512635,55.766901083032494
64.71033726235741,57.75294106463878
87.19675680933852,77.82171322957198
75.99314922600618,67.82267894736842
83.21301560283688,74.26629468085106
90.99296175438597,81.20975894736843
70.17670483271377,62.63158921933085
80.38496426116838,71.74229965635739
87.07674261168384,77.71460446735395
69.73989820895521,62.24174835820896
58.13514623955431,51.88468997214485
83.70261575562701,74.70324919614147
79.9208734982332,71.32811413427562
