avg_anonym,avg_real
52.831888690476184,47.151616964285715
38.748350359712234,34.582284892086335
56.519911418685126,50.44312041522491
59.761472025723464,53.33615948553055
59.72385967741936,53.302594623655914
40.642277093596064,36.27258349753695
52.843201971830986,47.16171549295775
54.5541131097561,48.68867957317073
44.031479347826085,39.29739420289855
40.74030635696821,36.360073105134475
61.69574235924933,55.06246461126005
50.81094054982818,45.347951890034366
40.31405887323944,35.97965436619718
45.784665612648226,40.86208300395257
59.628619343065694,53.21758905109489
59.76593987341772,53.34014620253164
46.04139340277777,41.091206944444444
59.551588461538465,53.14884545454545
58.78015873605948,52.46035539033457
53.33981428571428,47.60493406593407
46.054784410646384,41.10316349809886
53.130999452054795,47.418569315068495
61.281437328767126,54.69269897260274
42.07101123919308,37.54770922190202
45.268891050583655,40.401760700389104
53.31091187335092,47.57913931398416
45.3686274691358,40.490775
42.907332846715335,38.29410474452555
63.347028985507244,56.536217028985504
42.54254828767123,37.96854999999999
44.060858900523556,39.32361596858639
50.799271979434444,45.337539588688955
60.732653531598515,54.202924907063185
55.49928247734138,49.53222386706949
52.71168490566038,47.04433849056604
60.735243559718974,54.205237470726
49.86832936802974,44.5066873605948
49.83649566787004,44.47827689530686
51.58226349809886,46.03635095057034
53.22467392996109,47.5021747081712
51.876138390092876,46.29862631578947
59.20723297872341,52.84150957446809
55.177549473684216,49.24508701754386
42.21080371747212,37.672469516728626
42.698625085910656,38.10784089347079
52.62726735395189,46.96899553264605
46.124296119402985,41.165198208955225
57.624324791086366,51.4287922005571
63.160210932475884,56.36948263665594
57.0352628975265,50.903063957597176
