avg_anonym,avg_real
104.68642321428572,97.11170238095238
74.88753956834533,72.07655539568346
90.36482802768167,93.35210553633218
88.71691414790996,96.43142411575562
89.16019758064517,81.12847661290321
68.80744482758621,70.49943078817735
71.6702138028169,68.5839371830986
88.0429143292683,81.74828902439025
94.93823405797102,87.58139746376811
105.37760929095354,95.79780097799511
69.74617024128686,72.42592868632708
72.15780309278351,70.53548831615122
63.440985070422535,67.41869014084507
83.18602924901185,79.5277533596838
78.65059598540145,85.30433284671533
101.54209367088608,97.35580126582278
99.480896875,92.97281215277778
74.36292552447551,76.11353776223775
87.64102118959107,80.55240334572491
77.33299230769231,82.0074183150183
114.49763764258556,109.88257414448668
83.89714438356164,90.60165698630138
73.07777226027396,70.40247671232878
79.89425273775217,84.8134334293948
72.82508754863814,74.46327782101167
67.8315944591029,74.37674775725594
71.64110277777776,78.38195061728395
68.75355620437956,72.9093897810219
64.04570144927537,67.48756811594203
90.79868493150686,82.54425513698631
80.83464083769633,74.98574790575917
75.50469768637532,80.75369048843187
69.67021263940521,73.64716059479554
96.7223410876133,89.47487613293052
67.31539735849057,69.39731698113206
86.89081405152224,94.96263957845433
88.24246319702603,90.97160966542751
74.61841949458483,68.08250252707582
71.29041482889733,67.5738547528517
64.31375564202334,68.2736260700389
73.35279442724459,70.94080464396285
66.06798368794325,68.18161382978724
86.28754877192982,88.95623894736842
69.21908401486988,65.11673048327137
98.76977903780067,102.14041924398626
87.27542989690723,80.96051305841924
70.65183791044775,67.09576179104478
90.38213064066852,98.45549442896936
82.84137427652733,78.67177331189711
81.02418409893994,78.97093992932861
