std_anonym,std_real
17.12108997858655,15.280295994184486
13.538579528918396,12.082966830381645
19.165943613938804,17.1053016212739
16.568515849797443,14.787134519252955
18.109208461999344,16.16218409796692
13.168350728970491,11.752540464956633
16.810143391740354,15.002781603078628
16.564118937917,14.783209099810676
13.076826386352627,11.670858921413192
11.98952387017061,10.700459486435314
17.870979746296946,15.949562594298417
14.69774421906201,13.117498105456047
12.646442340401304,11.286748848481684
13.880757573221677,12.388355118137476
17.399681750157598,15.528936693553979
18.69816141440901,16.687808115036297
14.110242139067886,12.593164649912755
18.977496897589173,16.937114530810327
16.09504474937235,14.364566631095997
16.64908550214615,14.859044673817506
15.082254482508166,13.46067178995561
15.752671451107528,14.059009013012153
18.25938174211847,16.29619652129242
12.534400483094348,11.186750968169683
13.164166751398682,11.748809557161172
16.24417113367754,14.497665721643575
14.02407497355594,12.516260774758448
12.232415163102782,10.917230833776612
18.076977542052877,16.133423604271744
12.839324097759844,11.458896844883624
13.303886373757075,11.87350903836246
15.626428600943102,13.946340019784735
17.27534435220318,15.417964734383176
17.335842212995416,15.471966882017517
14.94175022180574,13.335274712022388
18.05514493968746,16.113932836166928
15.722360483205858,14.03195523787846
11.437742168326388,10.20800000257544
12.73348297744899,11.36443330949431
14.311941800544371,12.773179910538136
16.63951799031114,14.850504851161372
19.49889932502928,17.402451118403217
15.396554363554948,13.741179061503006
13.533001294022547,12.077992075710805
13.737101739066796,12.260143234422808
17.083546478892558,15.246787967211912
13.802845672947752,12.318816956656738
17.58988495038848,15.698695838953036
18.074197044302334,16.1309441536112
17.807591755476587,15.892993949180763
