std_anonym,std_real
15.79069413352124,14.092950295791823
12.685061338154437,11.321226981589035
16.85669013602861,15.044326143147897
20.20900107449055,18.036194662789846
16.63945391563266,14.850465028786774
17.735145994963432,15.828340349786941
16.895513376389733,15.078965851324309
20.0647683353477,17.907490477164767
19.862952729648644,17.72737868934838
22.117695256059527,19.739700488431932
22.108902121280764,19.731861443442885
20.698557436607935,18.47313770262146
19.70677217310368,17.587967185200835
22.883761659254933,20.423404458526015
19.312500507459056,17.236099247844788
17.909949855731018,15.984348693850778
17.147825327876024,15.304176104124991
20.36634665767817,18.17664306416051
16.83124877197008,15.021619134557755
18.255126253934687,16.29239967054542
21.415438773925022,19.112931814831143
25.607316964320585,22.854130151140872
25.1975136100553,22.488376698987903
15.256660763686257,13.616324606069641
17.50600715803716,15.62382191756999
22.368936892540056,19.96391078749639
17.683617885951268,15.782352342005481
22.165796007951222,19.782616357355515
17.87497203483268,15.953124524618792
21.525311704241602,19.210999410558486
22.05714189720727,19.685662456605193
21.570729942691855,19.251520078100256
23.356074075930444,20.844933962128934
21.3731760827403,19.075221531205933
19.73248867655274,17.61093500427964
22.80659845651495,20.354506753173084
23.389999401159617,20.875179223717872
14.96822350103297,13.358888216503711
15.105571650575978,13.481479711352883
15.71866777478224,14.02866232932039
17.564509766091657,15.676031965371122
24.068609895275074,21.480859282139267
22.109586613164538,19.73243300836821
18.132188914008882,16.182690314615726
17.87952690682657,15.957181358468233
22.142138882974812,19.761531965029246
16.525286447288085,14.748552768199106
17.57985755778798,15.68975522614689
24.935194645751807,22.254270540321134
16.247767738957165,14.500860489966378
