std_anonym,std_real
17.551779551526135,15.664680037410477
13.270365289745037,11.843597230383704
15.381278586107086,13.727563373848076
12.89364289401595,11.507365748008235
13.48037765500546,12.03102313419661
16.07967965430541,14.350862090437682
16.061786988105972,14.334887913304671
14.651598946700478,13.076319179267882
17.951043414582653,16.021013616504803
16.53340707559792,14.755798040794192
17.066626234448865,15.231681343150438
19.91889647288733,17.7772834590962
13.429070102506907,11.985230516393552
16.381593928874562,14.620316657119934
12.42796515446328,11.091771078214649
17.569342744103984,15.68037767617729
14.01136186647168,12.504916445495548
15.009683723116252,13.395923665514502
14.565939492225601,12.999874370538965
15.157420151469916,13.527753129204946
20.26058750773532,18.082247688878976
13.752233811796481,12.273650344584897
15.61250594517261,13.933930624266242
18.67538727891732,16.66749787160247
12.922747878393235,11.533348398597113
15.98209212583265,14.263759359682595
16.93542938251027,15.11458813979123
13.070251561795223,11.664989905702933
16.573390583517916,14.791485493746412
13.58296939613742,12.122598055184978
15.214609769515755,13.578793840841898
13.888112237717365,12.394921485179328
11.072611035174864,9.882123700458452
16.68378760540961,14.889999193400826
16.20144854915214,14.459545615175758
16.984972354581878,15.15882707916248
20.39918944784902,18.205961273711203
12.536553846699418,11.188674191107058
12.523546232608622,11.177064808101028
12.713532753543838,11.34662552417069
16.53609757829533,14.758216772127172
15.55561683721683,13.88314738731871
17.696878907984,15.794178313229988
13.188092222085151,11.770163552138932
18.712105651804784,16.700259239902998
18.985935730879174,16.944643916986355
14.698551965683592,13.118223889414457
15.308438034567445,13.662537042668955
17.611478264730465,15.717961902159365
16.390216691672165,14.6280258554316
