avg_anonym,avg_real
76.00241160714286,69.91942142857144
74.26654352517986,82.42679784172661
63.549685813148784,65.8545955017301
100.00444147909967,91.16174726688102
70.92682983870966,73.42322123655914
64.59216847290641,71.29378694581281
72.25490366197182,66.71735633802817
83.1244536585366,77.90482987804879
98.84171847826087,94.49493405797102
93.5002987775061,87.30185672371638
111.45297587131367,102.816408847185
109.18161993127147,101.75359553264606
79.53958056338028,75.89655183098591
88.27393122529644,96.47425415019762
91.73096824817519,87.36282737226277
79.56071772151898,87.23763765822784
85.40611979166665,87.41670520833333
84.4060472027972,91.54667867132866
78.55008215613383,81.99381672862454
86.63625714285713,95.20468315018314
74.97713764258555,83.03114828897337
99.11861671232877,101.45200657534245
98.6490845890411,92.80251712328767
82.94203025936599,76.4442659942363
73.4478439688716,77.88741439688717
100.3845166226913,106.90575831134564
76.78729351851852,85.31920833333334
107.59776496350365,98.89499416058395
93.40043913043478,103.54815253623188
104.54236061643834,96.26369452054794
92.46043246073299,86.49245497382199
96.4887881748072,98.86147172236505
108.01056505576207,99.45724275092937
80.06528006042296,84.27924320241691
96.05544,100.58162037735848
89.2799711943794,91.56920281030445
105.76118921933086,97.20697620817843
77.6975202166065,79.2831891696751
81.08132433460075,75.3543927756654
83.2938626459144,91.53171478599221
91.73024520123838,87.19604829721362
102.8074780141844,105.22771702127659
98.34904421052632,103.9630403508772
95.40146468401487,91.73218141263939
65.52426941580757,70.1544591065292
108.87888247422681,103.69419037800685
83.09809402985074,78.02637761194029
83.223230362117,80.87777270194987
107.03629935691319,98.28862893890675
63.88657597173145,70.9063003533569
70.20166420118343,76.47240325443786
93.89027508532422,96.89397781569966
83.0144827309237,90.42972289156626
85.86892027491407,78.92364570446738
65.56595688405798,69.7510108695652
110.58357603833866,106.9473910543131
69.99603529411765,73.3711
88.81534275092936,93.09784721189591
79.95542888888889,87.09741703703703
108.19127480719796,100.45615681233933
84.48971978417265,89.78715359712231
90.41481762589927,93.5971251798561
108.08604916317992,104.83613472803346
79.39176954177897,83.30721051212937
112.72170294906167,107.97099865951742
90.8465003021148,86.85133564954684
94.28407376093294,91.894816909621
95.49328309859155,90.25829718309859
77.97619862542955,75.92619518900344
107.7348046728972,99.11206604361371
106.83186513761467,103.61964434250764
101.26737701149426,94.73093448275863
99.22721565934066,101.25226510989012
100.96275210843375,94.97907108433736
82.48295401459855,77.01489927007299
89.01677953216375,82.27059181286549
99.30774802867384,103.76983906810037
88.99936103896104,86.07288246753247
88.88106021126761,93.95460774647889
87.8868019543974,95.11558175895766
82.5539642172524,86.53455367412141
63.482081647940085,68.77798801498126
78.22948903061224,76.54549668367346
96.24674935897437,103.82607692307693
70.84933129032258,74.18778322580646
66.27693126843658,72.59247286135694
96.32539737532808,89.27284724409449
79.39281189591077,74.96960892193307
98.31440485175203,101.77475876010782
95.03446936416184,86.47357687861272
87.3136810909091,81.37342436363637
75.87433233256353,82.20404226327945
84.96337123745819,93.46905518394648
113.48441292517006,104.01870884353741
83.27798241206031,78.41617487437186
102.23967722772278,107.16948415841584
64.72482849604222,69.07665514511874
111.57706838487972,102.64679793814435
89.80354801444042,99.23043790613718
67.36299099378881,71.43477080745342
80.31905985663083,74.85466953405017
77.29777269372694,84.29419520295204
96.20980389105058,106.89978054474709
78.68492717770036,75.2245944250871
90.03317374999999,85.82762625000001
96.96397746113988,91.9089860103627
82.90872105263158,90.41299543859648
80.55783920972644,76.79488723404255
83.98127302158272,91.78280827338129
103.27138000000001,99.58666188679246
80.47557711598745,78.51274733542321
86.7325312080537,80.75654765100673
103.01968621908127,98.96222862190814
100.62088480565372,107.04349010600707
78.66069587628866,85.50075395189005
92.36948096885813,89.50531695501729
111.92231378091874,102.11890318021202
96.08071289537713,90.64218710462288
90.38904107744108,86.91254141414142
86.03597147651007,80.70917147651006
104.63281103896102,100.802325
91.98111904761905,100.96718827838828
98.8159969111969,91.49630115830116
71.75467821782178,75.13578976897689
72.33929315589354,77.45106692015209
79.67850189274448,76.83558832807572
87.83578037735849,95.57757094339624
103.35714169096208,97.7834781341108
74.89764490566037,69.9324441509434
110.01456263736264,100.83828937728937
86.59373939393939,93.51375353535354
80.86947637540453,78.43790906148868
86.21814407294832,84.27970911854104
79.71305901060072,83.55666607773853
104.14455333333332,97.24047764705882
73.26675190311418,78.10955640138408
114.43699825870645,105.47190323383084
68.23168592057763,72.50976642599278
87.43809720812183,94.0194581218274
84.65643226666667,89.01832693333334
80.8418335,75.55310625
61.64472070175439,67.44498877192983
73.84026823104693,70.05717111913357
89.66364761904762,83.71956703296703
74.96856228373701,71.80897335640138
78.9828402714932,84.47363190045249
92.72736272401434,86.01796881720429
65.34598602484472,71.96694223602485
76.39118879310345,81.0946882183908
96.99114432234433,102.85378937728937
72.87652385964913,77.2815842105263
112.57358178807948,109.40095132450331
83.06022,88.26803641791045
106.11120666666666,100.29414962962963
82.91849364161851,80.0371528901734
97.76086823104691,89.85374440433213
89.97151985294119,87.43586360294117
71.16002911051213,73.81745876010781
91.06466535714286,95.45563464285715
66.05869256505576,68.242456133829
63.568190792838884,70.39666905370844
104.09757314487632,108.8886706713781
80.29468120805369,76.5440288590604
90.86512955801106,99.85179447513812
76.59580462633451,82.80627402135231
76.37181044176707,71.04353734939758
76.78075020080321,74.98120361445783
114.57306702702704,107.88425594594595
92.14657361563518,98.23728469055375
97.26282842105263,94.70577263157894
69.51768918322296,76.81512604856512
98.13142167832169,100.44159300699302
95.90736017699115,88.55712898230088
87.08420766283525,95.59188620689655
73.23976109422492,66.88562492401216
83.82819004524886,90.42954276018101
62.14143907284768,65.82779238410596
114.86796589147286,107.55427790697675
91.30237176470588,85.17010705882353
88.97246859205777,93.36040938628159
80.58388479087452,88.45650988593157
83.81034831081082,77.81832736486487
78.44391760797342,72.70058139534883
86.72948966666668,79.42261333333333
71.06405947712419,69.60240653594771
71.00761276595746,75.2199209219858
99.63164086021506,94.34815376344085
92.69800408921932,95.27032304832713
100.76031111111111,91.68361756272401
100.0565725,97.42606928571428
85.82886329588014,78.31100898876404
72.45198854166668,75.6283829861111
86.18444497487437,87.94332763819098
79.8483645522388,86.32254813432837
99.35846436363637,95.72106872727272
87.95868333333334,84.73862753623189
67.34429636363636,71.94903428571429
99.40974415094338,92.21682490566037
84.99100671936759,78.47737035573124
81.71375688487585,79.87660699774267
83.40922810126581,81.05853012658228
78.28455291970802,71.42749817518248
88.59734487534625,95.36851745152354
68.53042597087378,67.05521796116504
113.48433439490448,103.16755636942676
75.09045854545455,78.9594789090909
93.39633285198556,86.96119855595668
84.43052411067193,80.71752608695652
84.18337349823321,92.917622614841
84.15642267657994,88.96027360594796
98.32000826210826,95.82847663817664
80.1433110701107,85.44064132841329
102.09152013651877,98.44889829351536
99.04848821428573,92.91602857142857
77.23499342560552,79.37820311418685
83.59549879518072,80.14908283132529
78.84706478873241,80.95181232394366
73.46043645833333,79.07474305555556
109.1336524173028,103.93677735368956
86.59570064102564,81.69406378205127
78.79030352112676,77.01886126760563
88.37522872727271,83.84745818181818
77.7762245210728,82.39005670498084
87.60047573770493,89.47954983606557
78.31497878787879,82.52368272727273
79.69974444444443,75.40184848484849
76.96153886925795,75.23122367491166
78.27389605263159,85.82662828947367
65.60619539473684,72.41302105263158
95.41557860696518,102.37723432835821
73.919784738041,67.63017767653758
84.24148847457627,77.14422949152544
77.99061134020619,83.23438625429553
66.0565347826087,71.10498944099378
100.50339999999998,93.66580803212852
72.35397493036211,76.08198607242339
83.28733870967743,81.41479856630825
70.72159094650206,74.0540218106996
117.93015276752767,111.78211365313653
78.24057515151515,86.64515
117.59967580645161,107.49513870967742
71.7187,73.93680231213874
96.14279175627242,101.20296272401434
108.86196739130435,106.31052744565216
94.52433353293412,86.16620988023952
63.946544688644686,69.65854542124542
100.5444273076923,96.77037923076924
85.2225429602888,88.40512707581227
91.18289198813056,96.79712937685458
115.03968716216214,107.01365439189189
66.31162232346242,72.39260523917996
82.10263551020408,76.73143387755103
80.29260512048192,76.7615701807229
99.70589638989169,96.89592671480143
85.64113686006826,83.14673208191127
85.84186934865902,80.4516103448276
109.33688059701493,100.0337384328358
105.22911328413284,95.92444538745389
88.74546207865168,90.83465646067415
78.88834588235294,85.10069470588235
91.74225298245614,87.04198947368421
99.90360490566037,105.83008566037735
70.49289740820736,68.4397
69.00930627306273,66.80474243542434
110.42079675090253,106.58377003610107
106.99907,103.5808876923077
107.18145863453815,100.16961767068273
72.22418516483516,78.1647076923077
95.42098898305086,101.61980734463278
71.74802352941177,75.84356539792388
66.49737891373803,64.81226102236421
92.70182683823529,100.76286286764706
90.43246233421749,87.88383262599469
79.50062084942086,82.29878841698842
80.49761583011583,77.55067992277993
79.82910352564103,85.1056532051282
68.68617323420075,72.30123940520446
100.17128555133078,102.63451939163498
107.1593406626506,102.25129879518072
93.05227905138341,96.92947865612646
72.99909179331307,75.49026656534956
73.84199583333333,79.74297986111111
91.38645794701986,100.09469701986755
57.60440213414635,62.40996890243902
101.16017109144542,96.25134985250739
79.08924444444445,81.87292544802867
77.61284501718214,72.94441134020619
66.52460501930501,73.1039637065637
89.16815800711744,94.1585565836299
106.47394686346863,100.16364907749079
94.61816373626372,104.0903663003663
88.47510110619469,86.3171721238938
84.26551264367816,93.4207490421456
81.40479721362229,85.9607092879257
102.71037830508475,105.56050847457627
83.23343657587547,90.96550856031129
112.15545966666667,109.41997633333332
109.58399897698212,99.98539411764705
95.91882041522491,100.86101591695501
95.30011620689655,100.00013275862068
83.47419830508474,88.42606271186439
80.78618896797153,76.2853462633452
88.33229200000001,94.47304325
70.29159343629344,67.26467413127413
118.26095867158672,107.60779741697418
87.61788102981029,91.17365907859077
84.92764325699744,81.11522798982188
63.79100330033003,68.51880231023101
75.89178023255815,79.71825843023257
89.22002603773586,81.3309320754717
92.85198174904944,100.9260608365019
67.87458021201412,64.51957208480565
89.43190074349442,81.52405799256505
98.99438856088561,103.11916236162361
63.73550760456274,69.20250646387832
81.54972608695653,89.12537999999999
69.714322265625,73.69378749999998
76.16100501792114,69.55343333333333
60.88429259259259,66.9794188034188
98.87621349862258,94.79982066115703
102.8015269076305,109.24709919678715
80.80708246753248,82.79414318181817
77.70842772861357,72.89721769911505
72.52891923076922,75.23746884615385
88.29204268774704,84.00765889328063
99.62592954545454,93.6333912878788
86.32677908745248,89.45779201520912
82.36760139372824,90.81324634146343
97.35136401384082,94.8843785467128
115.67675053380783,108.41308113879003
91.20298603174604,93.2545926984127
74.74395958188154,73.13499163763065
96.78265495049504,100.92038737623764
85.24562526315789,94.19407298245613
83.34325000000001,87.82218179012347
113.58864412811388,105.27213807829183
79.15602130325814,85.02258621553884
94.2291203187251,98.77266812749002
63.09430150943396,68.88024452830187
86.59176946386945,83.66354545454546
