min_anonym,min_real
28.7573,26.5289
27.1392,29.3397
31.798,29.8013
24.799,26.9848
30.8475,29.8332
38.6908,35.3987
31.4283,33.2927
31.5448,29.4261
33.1794,34.8523
35.0549,33.0084
35.3708,32.6299
25.1474,25.9787
33.4713,31.9688
32.0579,30.4733
29.6838,31.312
23.5371,25.1734
24.8832,23.8345
26.2283,28.9496
32.682,35.1798
25.7455,24.9714
29.2031,27.395
35.6712,36.9267
31.581,29.878
35.8887,38.8406
26.2459,24.9012
30.3187,31.7806
27.7636,29.2865
38.6098,35.9161
36.5915,33.7872
28.4356,27.5272
27.4864,29.1478
24.5146,26.5885
25.4754,27.2464
27.7095,28.834
24.1615,26.0081
33.2003,32.5174
24.9491,25.9077
33.417,30.8845
42.6162,41.2149
42.8725,40.0678
26.2153,27.7704
28.929,27.1125
28.1894,30.508
33.9962,37.7316
35.08,38.2552
28.9868,30.3845
34.5015,32.1542
35.6202,36.6086
44.3849,40.5712
27.0814,29.1825
31.3649,32.74
29.4582,26.9271
32.4892,34.5263
43.1405,40.3937
34.0401,32.083
31.382,33.1034
25.0464,23.8765
30.9733,29.2753
32.0585,30.1019
29.1501,30.3647
42.5969,38.9013
31.2307,29.8573
32.0514,30.5834
37.7118,34.3772
32.1955,30.8682
29.8583,27.8529
27.3082,29.5864
27.2583,28.9059
24.119,24.9679
27.2523,25.6855
34.9043,33.9867
27.7097,26.6696
23.5445,25.426
31.0064,32.7763
34.3004,37.4459
40.5793,37.504
33.8979,32.6255
28.4933,31.5191
24.1908,24.7603
32.1445,33.449
40.3568,39.1814
35.6702,32.8153
29.4314,32.1304
36.4417,34.3466
31.6757,34.6183
33.9053,34.5972
30.8617,28.7621
39.2619,38.267
32.2809,35.5125
38.3938,39.1773
25.0057,23.0467
28.0881,28.7199
27.4073,26.5832
42.4568,38.8443
37.8193,35.4778
28.0633,27.1405
27.0099,29.9777
22.4678,23.8259
35.3442,34.0831
33.9616,33.0687
35.8582,33.733
39.3058,36.6317
37.6675,39.4838
27.9766,30.5421
28.5176,30.1774
29.4526,32.4726
33.4104,31.3713
36.5822,38.5482
30.7414,29.4176
32.0686,30.9244
39.6473,36.9844
32.1185,29.575
27.2133,25.9421
31.0073,33.8138
31.7825,33.2106
25.9201,26.6668
21.1129,22.9488
26.9,28.0501
25.9739,28.4178
30.7943,29.2166
31.5606,34.568
33.9444,35.2852
30.9848,30.1702
31.112,34.2643
28.1337,29.8342
29.0246,30.3287
36.4056,38.5653
24.0053,24.9795
33.7975,30.809
32.2747,33.3416
28.9377,31.9754
25.3106,27.1282
23.1043,24.2947
41.5931,38.9084
30.1801,27.4864
38.0859,35.3958
41.0393,37.9291
35.703,38.9346
34.1209,33.2239
24.5524,25.2857
33.9272,31.9465
21.3043,22.4256
35.267,36.9675
31.9778,29.0972
30.3878,31.231
22.8912,24.9631
27.6242,28.3616
40.4466,37.8006
37.3513,35.7771
30.2547,27.8332
32.133,31.1971
41.0212,40.0598
36.0696,33.9319
35.1231,35.9132
27.6546,30.2236
29.897,31.6036
34.2147,32.0963
25.3372,26.7835
23.4828,25.332
32.3377,31.1539
38.4961,36.768
29.7547,27.9649
31.3737,33.0946
33.2656,32.4542
30.2913,33.5452
33.862,35.9851
28.1198,29.5066
37.0946,35.5994
