med_anonym,med_real
51.9233,53.1457
75.6767,70.3315
77.1029,70.2852
69.5322,67.6383
57.7354,61.0957
64.5318,66.8723
78.6456,72.1519
83.1136,75.8336
61.40825,59.10325
77.0654,70.18705
68.5435,66.0342
65.0761,60.3674
68.19835,73.33155
73.2331,69.1531
57.1668,61.7352
74.75534999999999,70.25880000000001
57.246,58.474
72.6068,66.8571
49.235,51.0737
49.3105,48.0609
70.1914,68.6804
67.2762,65.127
64.8128,60.9716
57.85045,62.949349999999995
71.1965,76.14595
63.6944,60.3167
76.7886,82.8356
89.1628,81.3529
77.2292,71.7077
71.5454,69.4616
70.5788,66.3959
64.7289,70.9747
68.7329,71.8963
53.6782,50.3076
66.2451,63.211
68.8875,65.2962
78.0466,71.5368
76.6306,71.2843
70.8992,78.3417
56.4607,58.147
61.602850000000004,66.3824
58.159,60.3936
49.00905,54.0342
47.6004,52.4234
58.830299999999994,60.837950000000006
67.4668,61.6135
70.1694,68.3912
57.2402,60.7645
53.3088,49.2688
60.36415,63.40775
63.6207,68.7791
73.00255,68.93535
58.2543,61.191500000000005
75.8707,70.7749
71.9065,79.1051
59.24535,62.6935
68.3181,64.8795
51.59,57.1951
71.23134999999999,77.8485
71.2299,66.57
74.49080000000001,77.75655
80.3739,76.3285
48.8762,47.7773
66.8366,68.8328
73.5036,67.6829
72.5143,74.2214
60.1663,55.6066
64.97305,71.00880000000001
57.1643,62.8179
54.0285,60.0317
55.2444,58.896
54.96275,53.41375
75.0405,69.4177
66.577,65.2076
65.7851,68.3837
58.028,55.74255
62.93655,67.31184999999999
60.3377,65.1595
62.5327,58.4964
53.5989,57.81975
59.827200000000005,61.74115
67.7596,65.84995
80.3598,75.5972
55.5701,59.1801
63.3381,69.222
63.89305,68.7022
56.4975,62.5665
72.56559999999999,70.45205
64.83510000000001,69.12055000000001
53.865750000000006,59.7181
74.6374,78.3184
53.5575,51.5968
53.8565,59.0532
60.54505,62.676050000000004
57.5612,63.8859
53.103,58.93785
60.385149999999996,58.1745
62.351600000000005,58.491150000000005
68.1783,74.1068
75.7158,79.11785
42.6891,46.0508
72.1244,74.2021
44.2981,49.0566
52.371,54.2705
78.4945,72.0133
57.297200000000004,60.8251
54.2753,58.7395
67.0738,62.627250000000004
55.6767,60.584
73.633,68.6875
61.9654,56.6411
61.3197,65.2337
63.2784,58.3749
70.79,65.79
67.6075,70.9418
70.3179,67.2899
