max_anonym,max_real
94.2518,100.912
120.233,125.112
92.6212,88.8027
119.769,125.676
115.296,118.739
116.414,108.595
115.594,107.629
132.074,122.518
130.228,122.28
120.554,125.056
120.23,112.47
96.9912,94.4413
117.893,129.127
106.447,111.346
115.175,122.396
81.5363,88.3383
96.3484,87.9091
100.099,94.2554
139.925,129.201
111.362,101.515
95.8072,88.7926
91.9969,99.2415
117.93,123.876
95.6047,105.524
82.4767,89.8439
95.7904,102.231
92.0492,101.153
111.052,107.4
112.294,104.46
118.797,116.013
99.3937,106.99
78.0248,86.502
100.505,91.3678
104.784,112.429
107.986,102.356
112.466,102.428
116.423,122.551
101.213,109.775
90.196,99.5541
111.449,115.731
103.391,109.757
119.348,112.38
136.653,124.456
82.4128,90.1672
124.895,122.087
129.427,118.09
133.062,127.21
125.779,120.018
112.17,104.832
88.3015,90.1036
105.579,109.182
83.7278,89.262
101.54,105.881
99.941,107.348
96.6114,94.1632
104.167,99.9688
108.805,105.126
100.154,105.871
131.639,120.438
91.5783,97.2169
83.62,86.2951
102.807,99.6192
132.03,122.024
91.2278,96.2319
132.736,126.415
118.023,124.366
85.7196,88.0078
123.245,119.423
118.176,110.652
123.921,114.53
100.349,96.0278
94.4633,88.201
110.618,106.058
104.006,98.3972
101.559,112.843
98.5671,94.8673
127.283,118.513
123.259,115.736
133.856,123.483
107.547,98.6674
101.897,109.921
101.593,106.269
106.473,113.753
93.5906,89.304
111.078,106.295
96.1731,99.8682
95.449,97.696
100.938,109.835
119.09,122.521
111.07,116.67
97.1987,91.8702
105.675,98.0292
103.874,113.524
119.622,128.075
110.854,108.256
95.8782,102.434
107.853,100.142
133.005,120.914
124.202,118.967
90.3618,96.2319
115.005,108.906
98.9994,101.123
92.4417,102.599
115.172,109.375
117.528,110.563
102.554,106.274
102.868,99.8714
120.112,123.572
105.126,110.659
98.1815,105.799
111.985,121.723
116.439,123.086
88.9328,98.4859
116.048,106.466
104.794,112.319
114.068,120.835
83.7699,89.9784
119.069,124.16
116.408,127.501
92.1107,94.5695
101.453,106.011
93.2887,86.3784
114.369,121.282
123.536,112.921
77.3705,84.1899
118.567,127.218
96.1121,90.0769
97.6972,94.03
133.546,123.084
119.241,125.517
107.579,102.359
100.969,109.63
126.179,120.515
102.182,93.1464
113.993,106.635
122.768,128.284
119.858,116.367
