avg_anonym,avg_real
51.253808035714286,47.151616964285715
31.158642446043167,34.582284892086335
48.67761141868512,50.44312041522491
58.509766559485534,53.33615948553055
51.490306182795706,53.302594623655914
32.862962068965516,36.27258349753695
51.07613802816902,47.16171549295775
51.95082225609756,48.68867957317073
41.105073913043476,39.29739420289855
38.94163667481663,36.360073105134475
59.68771233243968,55.06246461126005
48.658351202749145,45.347951890034366
37.7066785915493,35.97965436619718
37.38880711462451,40.86208300395257
55.878471167883205,53.21758905109489
48.64621329113924,53.34014620253164
40.146110416666666,41.091206944444444
49.00323776223776,53.14884545454545
50.25702230483271,52.46035539033457
43.320488278388275,47.60493406593407
37.116154372623576,41.10316349809886
46.32794191780822,47.418569315068495
58.138336986301375,54.69269897260274
40.73926541786743,37.54770922190202
38.09885992217899,40.401760700389104
44.67681372031662,47.57913931398416
36.441699691358025,40.490775
41.663987591240875,38.29410474452555
50.99566992753623,56.536217028985504
41.23384417808219,37.96854999999999
42.03694528795811,39.32361596858639
44.249438046272495,45.337539588688955
58.86437583643123,54.202924907063185
47.055611480362536,49.53222386706949
44.92734490566038,47.04433849056604
52.85010679156908,54.205237470726
48.42327546468401,44.5066873605948
43.5887083032491,44.47827689530686
49.535111787072246,46.03635095057034
43.22697859922179,47.5021747081712
48.706153250773994,46.29862631578947
51.62615390070922,52.84150957446809
46.58585192982457,49.24508701754386
39.17936765799256,37.672469516728626
35.59272405498282,38.10784089347079
49.31744673539519,46.96899553264605
43.84093701492537,41.165198208955225
52.92022813370473,51.4287922005571
61.38636591639871,56.36948263665594
45.863659010600706,50.903063957597176
42.03442781065088,45.789135798816574
46.09252218430034,47.56710136518772
48.65568835341366,53.00184096385542
58.53815498281787,53.80344948453609
47.8828134057971,50.939160869565214
53.11494760383386,51.36841853035145
48.64230620915032,50.98774444444444
45.04157249070632,47.21338884758364
36.23872148148148,39.475732098765434
46.15704318766066,42.85705192802056
45.45848992805756,48.30870179856115
47.42667877697841,49.095942086330936
42.40757029288703,41.13246527196654
48.83832264150943,51.24692533692723
45.772757104557634,43.84363699731904
45.63080694864048,43.62409697885196
52.96384927113702,51.62168542274052
51.09264154929578,48.291721126760564
41.37374536082474,40.286022336769754
39.17359595015576,36.03826791277258
42.17816024464832,40.90994831804281
39.07391685823755,36.55184137931034
46.35968928571428,47.305804120879124
39.789105120481935,37.430956626506024
53.769938321167885,50.205356934306565
42.41950643274854,39.20472046783626
39.694399641577064,41.477950537634406
41.76969999999999,40.39622922077922
45.98151830985915,48.60625563380281
43.52582638436482,47.10587100977199
52.194852396166134,54.7115856230032
38.22362322097378,41.412372659176036
53.112027295918374,51.968714795918366
39.684201282051276,42.80927756410256
35.657692258064515,37.337899032258065
43.11655250737463,47.225141002949854
40.04887191601049,37.11665748031496
50.698942007434944,47.87435501858736
52.938283827493265,54.80153611859838
54.34874595375722,49.45290809248555
59.23555381818181,55.20555054545455
52.08045635103927,56.425196997690534
50.022967558528435,55.03076889632107
43.96870136054422,40.301282993197276
46.56984221105528,43.85107663316583
36.19914851485149,37.944599339933994
42.19828364116095,45.03552189973615
60.755595876288666,55.892912714776635
34.68215740072202,38.322822743682316
52.343659627329195,55.50759130434783
52.39127060931901,48.826906451612906
41.01156863468635,44.72362804428044
38.53552373540856,42.817247859922176
48.62929268292683,46.49071986062717
54.422342812500005,51.880210625
47.4403085492228,44.96711658031088
40.70187824561404,44.385908421052626
49.77845805471124,47.45324680851064
52.15826870503597,57.003572302158275
43.650518490566036,42.093075849056596
38.32692225705329,37.39212131661442
40.69691275167785,37.892842617449666
57.14107667844523,54.89056431095406
50.73586537102473,53.97432650176679
42.63233195876288,46.33949347079038
54.50764498269896,52.81748512110726
55.50455088339223,50.642836395759716
45.19967128953772,42.64119805352799
42.212635016835016,40.58907373737374
52.57120234899329,49.316325838926176
55.72523571428572,53.68519707792207
36.5997358974359,40.175342490842496
57.17413436293436,52.93901274131273
47.91863399339934,50.17657953795379
44.84475551330799,48.013656273764255
47.71089873817034,46.00858296529969
40.06072867924528,43.591653962264154
55.84378075801749,52.83233790087464
55.58457660377359,51.899699622641506
59.40153846153846,54.4468728937729
46.60071616161616,50.32474983164983
55.954092880258905,54.27167475728156
53.07323434650456,51.87999604863222
41.472795406360426,43.47253392226148
56.22272784313725,52.49554156862745
53.70469134948097,57.254470242214545
52.80471691542289,48.66794129353234
51.52663393501805,54.75731407942238
33.166354060913704,35.66274771573604
45.1722128,47.49969813333333
54.885594999999995,51.2949495
40.4675698245614,44.275240000000004
52.97199927797834,50.25806570397111
53.004646886446885,49.490798534798536
42.28831107266436,40.50604429065744
38.464857013574665,41.13888484162896
45.28010394265233,42.00380573476702
47.838368944099386,52.685428881987576
36.79723591954023,39.06288304597701
42.726453846153845,45.309069963369964
40.71432,43.175314035087716
52.31126258278146,50.836988079470196
49.248755820895525,52.33661373134328
43.647091851851854,41.254335555555556
39.154657225433525,37.794069075144506
55.95608953068592,51.430231046931404
48.62805257352941,47.25758602941176
47.865997843665774,49.653524528301894
51.68619678571429,54.178403214285716
53.09420929368031,54.84938773234201
46.833769053708444,51.864638363171345
52.08100777385158,54.478043462897524
45.81200872483221,43.672077852349
37.528671270718235,41.24029889502762
38.54014839857651,41.66502989323843
47.79970481927711,44.4648421686747
46.74758714859438,45.65194257028112
50.707955945945955,47.74760675675675
48.183127361563514,51.36794136807817
43.95840771929824,42.80273438596492
31.86030154525386,35.20475121412804
55.198691958041955,56.49814650349651
56.69948473451327,52.354094690265484
48.94725977011495,53.7291540229885
60.33941398176292,55.10448936170213
47.22945904977376,50.94871515837104
40.44209105960265,42.84119602649007
50.87156976744187,47.63255465116279
57.566239215686274,53.69985058823529
34.56366209386281,36.26827003610108
41.60001977186312,45.66413003802281
51.27814358108108,47.612019932432425
59.68772093023256,55.3176292358804
44.49436266666666,40.74575266666667
39.137610130718954,38.332623202614386
41.6817060283688,44.15435
41.49338136200717,39.292977419354834
51.55389219330855,52.98447063197026
42.801445161290324,38.945809677419355
38.81927285714286,37.79870999999999
61.91289513108614,56.489868164794004
45.956972916666665,47.97178715277778
36.18630979899498,36.92480778894472
33.61305447761193,36.33843694029851
41.80326363636363,40.27289709090909
49.46049347826087,47.64980144927536
49.8198922077922,53.226381818181814
54.050891698113205,50.13997698113207
50.99504703557313,47.08683992094862
39.52077516930022,38.63223363431151
47.4238653164557,46.08733417721519
50.68733357664233,46.24756788321168
41.48196315789474,44.65227506925208
43.268657038834945,42.337238106796114
42.685714012738856,38.80519140127388
42.727726181818184,44.92926145454546
48.82051696750903,45.45671913357401
53.928207905138336,51.55660276679842
40.6293777385159,44.84478833922262
45.27808996282528,47.862669516728616
53.42050541310541,52.066770370370364
50.82711918819189,54.18669446494466
42.79249419795222,41.26566177474403
51.63024642857143,48.43362642857143
51.45926435986159,52.88721833910034
47.115608734939755,45.17316596385542
45.98842218309859,47.21604084507042
37.776256249999996,40.66335208333333
57.337440966921115,54.60708524173028
55.40941314102564,52.27303237179488
39.62389084507042,38.73303415492958
46.27441927272728,43.903624
37.77315172413793,40.01393141762452
42.081856065573774,42.98453278688524
50.497685454545454,53.21146939393939
56.61882121212121,53.565584175084176
50.89642473498233,49.75212650176679
39.24885690789474,43.03602796052631
48.56434539473684,53.60302960526316
37.284253233830846,40.004563930348255
39.47237767653759,36.11379271070615
57.37275525423729,52.53914949152542
51.014185223367704,54.44416701030928
35.64280931677018,38.366857763975155
57.21793052208835,53.32519236947791
38.695406128133705,40.689175208913646
44.104533691756274,43.112936200716845
38.01754650205761,39.80895185185185
53.711763099631,50.91162509225092
44.10442606060606,48.84211121212122
61.747466935483864,56.44192607526882
43.662276878612715,45.01265722543352
49.30209784946236,51.89694444444445
44.30095108695652,43.262647010869564
52.02174161676648,47.42182335329342
47.734915384615384,51.99881721611721
54.896019230769234,52.83544153846154
40.302587725631774,41.8076642599278
45.66289614243323,48.47441246290801
57.83551452702703,53.80047837837838
48.42857357630979,52.869623006833706
47.28256938775511,44.189317959183676
