avg_anonym,avg_real
66.52940476190477,80.67333452380952
72.21658273381294,87.56958633093525
56.418093425605534,68.41239134948097
51.167944051446945,62.04607556270095
47.63502419354838,57.76207150537635
50.1686078817734,60.834284975369464
54.2546371830986,65.78899267605634
50.06988841463414,60.714580487804874
64.27303768115944,77.9372713768116
49.77060366748166,60.351670660146695
62.47735683646113,75.75983351206435
59.92774776632303,72.66818109965635
46.23820338028169,56.06829183098591
57.39749920948616,69.6000162055336
50.299289051094895,60.992751094890515
58.123144620253164,70.4799332278481
53.011140625,64.28113472222222
52.398789160839165,63.53859230769231
46.59663791821561,56.502928252788095
53.501227838827845,64.87540805860806
54.587436882129275,66.19254752851711
47.6105109589041,57.73234794520548
50.51022534246575,61.24853082191781
58.39866657060519,70.81402910662824
44.61486536964981,54.099836575875486
62.851541160949864,76.21356886543535
52.76198734567902,63.979009259259264
44.70086569343065,54.20411897810219
61.34881557971014,74.39136992753623
59.85259452054795,72.57705445205481
43.47352931937173,52.71585890052355
49.16641928020565,59.619036246786635
48.02329107806691,58.23287992565055
59.704725377643506,72.39775015105741
59.33242226415094,71.94630000000001
60.519591803278686,73.38585550351287
64.8304189591078,78.61314498141265
45.989652346570395,55.766901083032494
47.62749581749049,57.75294106463878
64.17773891050584,77.82171322957198
55.93177368421052,67.82267894736842
61.24566843971631,74.26629468085106
66.97177824561403,81.20975894736843
51.6508029739777,62.63158921933085
59.164188316151204,71.74229965635739
64.08940721649485,77.71460446735395
51.32930985074627,62.24174835820896
42.788087186629525,51.88468997214485
61.60601800643087,74.70324919614147
58.82262049469964,71.32811413427562
60.29736183431953,73.11637988165681
50.062360750853244,60.70545221843004
65.27988995983935,79.1581751004016
59.63299828178695,72.31077388316152
52.785571376811596,64.00761050724638
53.1579466453674,64.45914952076677
67.16536862745099,81.4445045751634
50.89856282527881,61.71942899628254
47.497694814814814,57.59554814814815
55.47652416452443,67.27064884318766
63.784462230215816,77.34482553956835
44.07327877697842,53.4431118705036
49.168993933054395,59.622158995815894
45.775334501347714,55.50701805929919
57.88661957104558,70.19311903485254
58.79462175226587,71.29416193353475
56.28696588921283,68.25338717201167
